,Time,Power
0,0.0,0.0
1,2.3,15.977646039893617
2,4.6,16.4022181715905
3,6.8999999999999995,17.335885480975467
4,9.2,0.17321720785520225
5,11.5,0.15228251288800645
6,13.799999999999999,21.871584530625725
7,16.099999999999998,0.19512018312773133
8,18.4,0.15219635336615508
9,20.7,0.1522987815641805
10,23.0,20.248015616044
11,25.299999999999997,18.82349528217094
12,27.599999999999998,0.20256451804990616
13,29.9,0.15207830750104176
14,32.199999999999996,13.396806979849753
15,34.5,9.451238069073382
16,36.8,0.19298656001441541
17,39.099999999999994,3.267413455624447
18,41.4,0.15207578380066947
19,43.699999999999996,0.15216119927030028
20,46.0,0.15221692778250806
21,48.3,0.1522738906883002
22,50.599999999999994,0.1523053224280706
23,52.9,1.113441875246694
24,55.199999999999996,17.83000775209998
25,57.49999999999999,0.18336717394640112
26,59.8,2.6661183597261484
27,62.099999999999994,21.89934009259383
28,64.39999999999999,0.19797228278135906
29,66.69999999999999,0.20274518782478673
30,69.0,0.15213938484387954
31,71.3,2.1121105811697416
32,73.6,19.793603062149565
33,75.89999999999999,18.205734090757993
34,78.19999999999999,0.1869553969146642
35,80.5,1.145233881038466
36,82.8,22.23507251040965
37,85.1,8.271486718520737
38,87.39999999999999,0.15179985417265668
39,89.69999999999999,20.058707274946844
40,92.0,7.5672143522891995
41,94.3,12.830708049694058
42,96.6,15.320313798117821
43,98.89999999999999,13.650016613560606
44,101.19999999999999,0.19148129313259982
45,103.49999999999999,1.8417517776275345
46,105.8,0.153148167537429
47,108.1,14.16692699230929
48,110.39999999999999,20.096668281054434
49,112.69999999999999,20.961450941065134
50,114.99999999999999,19.98289269173893
51,117.3,15.936924834939372
52,119.6,18.853601076650605
53,121.89999999999999,20.64381444733236
54,124.19999999999999,0.20149423598549882
55,126.49999999999999,0.15129364592485514
56,128.79999999999998,18.539968454336975
57,131.1,15.748361025540987
58,133.39999999999998,0.2612633356493578
59,135.7,19.976227885222706
60,138.0,16.649562202683466
61,140.29999999999998,8.619292260592756
62,142.6,8.721208682701985
63,144.89999999999998,10.119163228493303
64,147.2,10.172855342343412
65,149.5,5.309930457708555
66,151.79999999999998,1.2687865465723407
67,154.1,0.15116188136870365
68,156.39999999999998,0.15124862388176982
69,158.7,0.1513048722587468
70,161.0,0.15138540137220285
71,163.29999999999998,0.1514180478345624
72,165.6,0.15145706615691487
73,167.89999999999998,0.15149764365050514
74,170.2,0.15153132147606382
75,172.5,0.15155814302714885
76,174.79999999999998,0.1515852104507029
77,177.1,1.2568057039860212
78,179.39999999999998,18.7583183909574
79,181.7,21.875236101765253
80,184.0,2.732396648606761
81,186.29999999999998,0.19470283749689732
82,188.6,0.1530086161104644
83,190.89999999999998,0.18090046463651335
84,193.2,0.17993075903446923
85,195.49999999999997,0.17406791705686958
86,197.79999999999998,0.17272789547298448
87,200.1,0.15160375160734893
88,202.39999999999998,0.2021403560640705
89,204.7,0.15163030439660904
90,206.99999999999997,0.15696464259754836
91,209.29999999999998,0.20221407798811014
92,211.6,0.15168273271276594
93,213.89999999999998,0.16728950253600836
94,216.2,0.19999850174241868
95,218.49999999999997,3.607402458746456
96,220.79999999999998,3.99606465174066
97,223.1,3.74704624788413
98,225.39999999999998,5.230327799482487
99,227.7,5.800344621357958
100,229.99999999999997,4.409492090295473
101,232.29999999999998,5.5373928167813125
102,234.6,4.729013520582794
103,236.89999999999998,5.316438153851632
104,239.2,3.292031945529858
105,241.49999999999997,5.053600857244516
106,243.79999999999998,4.490932358281893
107,246.1,4.806848149327014
108,248.39999999999998,4.097047867888404
109,250.7,6.096963028663576
110,252.99999999999997,0.6289041673509606
111,255.29999999999998,0.1514437278667144
112,257.59999999999997,0.1514986599092895
113,259.9,0.1515289679751432
114,262.2,0.1515626479388298
115,264.5,0.197843585840139
116,266.79999999999995,0.1866600651884861
117,269.09999999999997,0.17496142719414579
118,271.4,0.19841432918405066
119,273.7,0.20214594137372804
120,276.0,0.20211096497219538
121,278.29999999999995,0.202201875
122,280.59999999999997,0.1684395415057189
123,282.9,0.15167102953564507
124,285.2,0.18779269661854836
125,287.5,0.16108367514516078
126,289.79999999999995,0.16458361556741766
127,292.09999999999997,1.628750098926505
128,294.4,13.872484773413301
129,296.7,18.630111165280052
130,299.0,22.313250056193663
131,301.29999999999995,5.251244194874115
132,303.59999999999997,2.6076510364029613
133,305.9,5.034759509640958
134,308.2,4.968471812605829
135,310.5,6.142667436985767
136,312.79999999999995,8.32372019687318
137,315.09999999999997,8.449021547008451
138,317.4,19.579106975445317
139,319.7,10.20910794380936
140,322.0,4.971530068520139
141,324.29999999999995,3.9191073110237697
142,326.59999999999997,5.182818065057597
143,328.9,4.780885258652538
144,331.2,3.769770529247756
145,333.5,5.1646339946310125
146,335.79999999999995,5.433623397450439
147,338.09999999999997,3.6224381518174367
148,340.4,5.691292458029203
149,342.7,0.20143054787234044
150,345.0,0.19299772514960267
151,347.29999999999995,0.17252790395840154
152,349.59999999999997,0.4937321044244216
153,351.9,13.106194936835163
154,354.2,17.64464337965441
155,356.5,20.752708525303607
156,358.79999999999995,19.18049280232182
157,361.09999999999997,8.308063344414897
158,363.4,6.73445338175759
159,365.7,6.745778592385506
160,368.0,0.19340829750381322
161,370.29999999999995,0.15083057332166538
162,372.59999999999997,0.15090952145727335
163,374.9,14.562290370057847
164,377.2,0.2755184087817194
165,379.49999999999994,21.148462464177634
166,381.79999999999995,13.806331709375284
167,384.09999999999997,4.744549354599021
168,386.4,3.3450272841165876
169,388.7,0.20099188194620607
170,390.99999999999994,0.15082945563140523
171,393.29999999999995,0.1508774383166628
172,395.59999999999997,0.15092045545212768
173,397.9,21.280492454273393
174,400.2,9.82735949515571
175,402.49999999999994,3.9884385821238872
176,404.79999999999995,6.8659340465019385
177,407.09999999999997,6.635248152409702
178,409.4,6.350434833360987
179,411.7,4.890956252493357
180,413.99999999999994,8.350505307173867
181,416.29999999999995,4.818492282717762
182,418.59999999999997,5.273964089048958
183,420.9,3.8996833435476
184,423.2,6.885890380225071
185,425.49999999999994,4.377542807513374
186,427.79999999999995,8.818733862953271
187,430.09999999999997,7.014171369680761
188,432.4,5.660607283700455
189,434.7,0.16154268325539525
190,436.99999999999994,9.37976173678512
191,439.29999999999995,7.117783519166252
192,441.59999999999997,4.4941932417474515
193,443.9,3.446217083135303
194,446.2,7.680462713288128
195,448.49999999999994,7.162822019985973
196,450.79999999999995,8.106693502786218
197,453.09999999999997,6.980169410768201
198,455.4,0.17567743108233155
199,457.7,0.1506450257532425
200,459.99999999999994,14.310553362505662
201,462.29999999999995,21.002132753780437
202,464.59999999999997,13.656034862929708
203,466.9,4.293699061019132
204,469.2,4.626604957722256
205,471.49999999999994,4.432661903083092
206,473.79999999999995,3.2455923996385536
207,476.09999999999997,6.18534908744734
208,478.4,7.2532989488339465
209,480.7,3.3835749641186723
210,482.99999999999994,4.3106410979205965
211,485.29999999999995,5.1128001627469954
212,487.59999999999997,4.958852360216878
213,489.9,6.562826530153709
214,492.2,6.786719986189568
215,494.49999999999994,6.412946614774249
216,496.79999999999995,5.298744412872282
217,499.09999999999997,3.677209710514087
218,501.4,5.679665746199784
219,503.7,0.20059156824226307
220,505.99999999999994,0.1828709793278694
221,508.29999999999995,0.15055512278767413
222,510.59999999999997,0.18812766981741363
223,512.9,0.15061696847799808
224,515.1999999999999,0.15063703623670213
225,517.5,0.20090008643617022
226,519.8,0.20089957550507517
227,522.0999999999999,0.1585059603700518
228,524.4,0.15071815752134557
229,526.6999999999999,0.20101663536752673
230,529.0,0.19964824138688897
231,531.3,0.1707617454829271
232,533.5999999999999,0.20107317305367506
233,535.9,0.1508083543640906
234,538.1999999999999,0.17183254488032193
235,540.5,0.15082680384445663
236,542.8,0.1554651715760971
237,545.0999999999999,0.20115423921565614
238,547.4,0.20113051700515797
239,549.6999999999999,0.2011721263090093
240,552.0,0.19713699009537514
241,554.3,0.16675765468062798
242,556.5999999999999,0.15090213421784335
243,558.9,0.15090774929097628
244,561.1999999999999,0.1509200364768026
245,563.5,0.15088625739694148
246,565.8,0.15092954399379432
247,568.0999999999999,0.15092039526680054
248,570.4,12.513435043260737
249,572.6999999999999,17.785974463349252
250,575.0,19.89524830104218
251,577.3,17.474059243511917
252,579.5999999999999,5.258006533970511
253,581.9,2.553231049913353
254,584.1999999999999,3.809142075806638
255,586.5,1.5864770813331086
256,588.8,2.7503738990470206
257,591.0999999999999,3.7203062307090593
258,593.4,2.905515591903883
259,595.6999999999999,3.3459595278076035
260,598.0,1.7612145641810288
261,600.3,0.26964573892032584
262,602.5999999999999,22.013271049005127
263,604.9,14.876659919038861
264,607.1999999999999,4.342054797207542
265,609.5,4.907120213394667
266,611.8,3.9627308793523093
267,614.0999999999999,3.0450731699375297
268,616.4,0.17900885590804747
269,618.6999999999999,18.53014893105492
270,621.0,14.148159180360608
271,623.3,3.828772832636512
272,625.5999999999999,1.8208434007660843
273,627.9,0.15031858554883057
274,630.1999999999999,0.15037534634774746
275,632.5,18.24279078607691
276,634.8,18.465180644617917
277,637.0999999999999,16.888455997543954
278,639.4,11.281605795334533
279,641.6999999999999,0.15006906846166632
280,644.0,0.20024312320990184
281,646.3,18.092010639900682
282,648.5999999999999,19.523948005017118
283,650.9,14.411918786766522
284,653.1999999999999,0.14993345938930294
285,655.5,0.16948437047021261
286,657.8,0.2001699546307885
287,660.0999999999999,0.18641989446747068
288,662.4,0.19898016875000576
289,664.6999999999999,0.2003658576345432
290,667.0,0.17263849474182638
291,669.3,0.18535167711462341
292,671.5999999999999,0.15038268450797873
293,673.9,0.16967046852290682
294,676.1999999999999,0.19718997564184962
295,678.5,0.16064253230324949
296,680.8,0.18913326653097556
297,683.0999999999999,0.1504766638962766
298,685.4,0.20059077108479953
299,687.6999999999999,0.15052351808155354
300,690.0,12.256258425280219
301,692.3,17.144138828349558
302,694.5999999999999,17.808698694627623
303,696.9,22.28705567828592
304,699.1999999999999,8.954946943815203
305,701.5,7.146976593607551
306,703.8,5.258652417276261
307,706.0999999999999,6.230930015240861
308,708.4,5.778254109941317
309,710.6999999999999,6.537553978639173
310,713.0,7.234606788525376
311,715.3,6.1074501797218534
312,717.5999999999999,6.033839966518188
313,719.9,4.649296237131907
314,722.1999999999999,5.69629229560536
315,724.5,5.9697909120200965
316,726.8,0.1501192917297611
317,729.0999999999999,20.32160493708892
318,731.4,0.18412139465929983
319,733.6999999999999,19.80012196488034
320,736.0,0.14985394339794122
321,738.3,0.1999948499964221
322,740.5999999999999,15.753172008761103
323,742.9,15.429524296347466
324,745.1999999999999,13.246230225061904
325,747.4999999999999,0.14992829787929537
326,749.8,16.3372001138429
327,752.0999999999999,0.1998111944519257
328,754.4,22.825604277968843
329,756.6999999999999,0.23022302184829185
330,758.9999999999999,0.14981294340662343
331,761.3,0.14989433638130037
332,763.5999999999999,0.19490727520457224
333,765.9,0.1500358756148795
334,768.1999999999999,0.19418782873123716
335,770.4999999999999,0.15014972259340945
336,772.8,0.15016339926861702
337,775.0999999999999,0.15019953857614265
338,777.4,0.1502312732712766
339,779.6999999999999,0.1502620710173714
340,781.9999999999999,0.15028984864089615
341,784.3,0.15029821015752867
342,786.5999999999999,0.15032105293184114
343,788.9,0.15034793525514212
344,791.1999999999999,0.15036946568997822
